project_id,cva_percentage,cva
158347,0.01,TRUE
158349,0.05,TRUE
158350,0,FALSE
158364,0,FALSE
158378,0.71,TRUE
158381,0,FALSE
158391,0,FALSE
158394,0.35,TRUE
158395,1,TRUE
158400,0.37,TRUE
158602,0,FALSE
158776,0.6,TRUE
158779,0.7,TRUE
158781,0.38,TRUE
158809,1,TRUE
158812,0,FALSE
158821,0,FALSE
158825,0,FALSE
158836,0,FALSE
158848,0.78,TRUE
158854,0.96,TRUE
158857,0,FALSE
158858,0,FALSE
158867,0,FALSE
158868,0,FALSE
158869,0,FALSE
158873,0,FALSE
158874,0,FALSE
158875,0.15,TRUE
158897,0,FALSE
158903,0,FALSE
158917,0.88,TRUE
158920,0,FALSE
158928,0,FALSE
158933,0.75,TRUE
158946,0,FALSE
158953,0,FALSE
158956,0,FALSE
158960,0,FALSE
158962,0.48,TRUE
158965,0,FALSE
158973,0,FALSE
158975,0.25,TRUE
158998,0,FALSE
159002,0,FALSE
159004,0,FALSE
159006,0,FALSE
159007,0,FALSE
159008,0.75,TRUE
159024,0,FALSE
159027,1,TRUE
159040,0.25,TRUE
159051,0.17,TRUE
159053,0,FALSE
159088,0,FALSE
159148,0.38,TRUE
159152,0,FALSE
159155,0,FALSE
159158,1,TRUE
159160,0,FALSE
159162,0,FALSE
159169,0,FALSE
159187,0,FALSE
159189,0.06,TRUE
159190,0.01,TRUE
159191,0,FALSE
159201,0,FALSE
159204,0.7,TRUE
159215,0,FALSE
159222,0.1,TRUE
159229,0.08,TRUE
159230,0,FALSE
159237,0.39,TRUE
159244,0.25,TRUE
159246,0.1,TRUE
159252,0,FALSE
159257,1,TRUE
159261,0,FALSE
159268,0,FALSE
159278,0.1,TRUE
159280,0,FALSE
159284,0,FALSE
159293,0,FALSE
159296,0,FALSE
159305,0,FALSE
159320,0,FALSE
159335,0.26,TRUE
159340,0,FALSE
159342,0,FALSE
159352,0.12,TRUE
159357,0,FALSE
159360,0.64,TRUE
159398,0,FALSE
159400,0,FALSE
159402,0,FALSE
159421,0,FALSE
159434,0,FALSE
159439,0,FALSE
159440,0.5,TRUE
159445,0.7,TRUE
159446,0,FALSE
159452,0,FALSE
159458,0,FALSE
159480,0.05,TRUE
159487,0,FALSE
159503,0.03,TRUE
159505,0,FALSE
159508,0,FALSE
159509,0.4,TRUE
159515,0.2,TRUE
159533,0.06,TRUE
159538,0,FALSE
159541,0,FALSE
159542,0,FALSE
159544,0.2,TRUE
159548,0,FALSE
159554,0,FALSE
159555,0.16,TRUE
159558,0,FALSE
159559,0.2,TRUE
159562,0.48,TRUE
159569,0.08,TRUE
159571,0,FALSE
159577,0.7,TRUE
159583,0,FALSE
159604,0,FALSE
159609,0,FALSE
159611,0.3,TRUE
159615,0,FALSE
159628,0,FALSE
159630,0.3,TRUE
159634,0.6,TRUE
159635,1,TRUE
159640,0,FALSE
159644,0,FALSE
159661,0,FALSE
159662,0,FALSE
159687,0.4,TRUE
159689,0.1,TRUE
159690,0,FALSE
159693,0.21,TRUE
159696,0.1,TRUE
159708,0,FALSE
159717,0,FALSE
159724,0.1,TRUE
159725,0.2,TRUE
159727,0,FALSE
159736,1,TRUE
159748,0,FALSE
159777,0,FALSE
159784,0,FALSE
159797,0.3,TRUE
159801,0.3,TRUE
159807,0,FALSE
159809,0.6,TRUE
159818,0,FALSE
159821,0,FALSE
159824,0,FALSE
159867,0,FALSE
159868,1,TRUE
159873,0,FALSE
159881,0,FALSE
159893,0.45,TRUE
159901,0,FALSE
159905,0.15,TRUE
159906,0,FALSE
159917,0,FALSE
159922,0.8,TRUE
159924,0,FALSE
159926,0.23,TRUE
159934,0,FALSE
159936,0,FALSE
159939,0.73,TRUE
159950,0,FALSE
159951,0,FALSE
159958,0,FALSE
159963,0,FALSE
159966,0,FALSE
159973,0.3,TRUE
159979,0.3,TRUE
159986,0.1,TRUE
159990,0.1,TRUE
159997,0,FALSE
160010,0,FALSE
160014,0,FALSE
160028,0,FALSE
160030,0,FALSE
160033,0,FALSE
160074,0,FALSE
160087,0.06,TRUE
160092,0.17,TRUE
160095,1,TRUE
160102,0,FALSE
160103,0,FALSE
160104,0.75,TRUE
160108,0,FALSE
160113,0,FALSE
160116,0,FALSE
160133,0,FALSE
160151,0.5,TRUE
160160,0,FALSE
160206,0,FALSE
160209,0,FALSE
160214,0,FALSE
160218,0,FALSE
160227,0.19,TRUE
160244,0.1,TRUE
160248,0,FALSE
160251,0.55,TRUE
160253,0,FALSE
160258,0,FALSE
160268,0.15,TRUE
160277,0,FALSE
160283,0,FALSE
160286,0,FALSE
160288,0,FALSE
160292,0,FALSE
160296,0,FALSE
160311,0.18,TRUE
160315,0.4,TRUE
160321,0.4,TRUE
160322,0,FALSE
160326,0.3,TRUE
160332,0,FALSE
160350,0,FALSE
160354,0,FALSE
160362,0,FALSE
160365,0,FALSE
160366,0.2,TRUE
160400,0,FALSE
160409,0,FALSE
160414,0,FALSE
160423,0.08,TRUE
160464,0,FALSE
160467,0.19,TRUE
160471,0,FALSE
160474,0,FALSE
160482,0,FALSE
160484,0.41,TRUE
160486,0,FALSE
160490,0.65,TRUE
160499,0.4,TRUE
160501,0,FALSE
160502,0,FALSE
160509,1,TRUE
160516,0,FALSE
160520,0,FALSE
160530,0,FALSE
160531,0.5,TRUE
160555,0.76,TRUE
160560,0,FALSE
160607,0.004,TRUE
160625,0.3,TRUE
160642,0.16,TRUE
160651,0.05,TRUE
160652,0.3,TRUE
160656,1,TRUE
160665,0.3,TRUE
160680,0,FALSE
160681,0,FALSE
160682,0,FALSE
160688,0,FALSE
160690,0.2,TRUE
160696,0,FALSE
160709,0.1,TRUE
160722,0,FALSE
160724,0,FALSE
160748,0.3,TRUE
160762,0,FALSE
160770,1,TRUE
160790,0,FALSE
160791,0,FALSE
160796,0,FALSE
160821,0.4,TRUE
160833,0,FALSE
160839,0,FALSE
160843,0,FALSE
160846,0.21,TRUE
160850,0,FALSE
160853,0,FALSE
160855,0,FALSE
160860,0,FALSE
160866,0,FALSE
160872,0,FALSE
160883,0,FALSE
160885,0,FALSE
160893,0,FALSE
160898,0.26,TRUE
160909,0.6,TRUE
160920,0,FALSE
160930,0,FALSE
160941,0.45,TRUE
160945,0.15,TRUE
160948,0,FALSE
160970,0,FALSE
160979,0,FALSE
160992,0,FALSE
161011,0,FALSE
161014,0,FALSE
161015,0,FALSE
161017,0,FALSE
161027,0,FALSE
161033,0.2,TRUE
161035,0,FALSE
161037,0.01,TRUE
161041,0.2,TRUE
161043,0,FALSE
161056,0.1,TRUE
161061,0,FALSE
161077,0,FALSE
161082,0,FALSE
161094,0,FALSE
161095,0,FALSE
161106,0,FALSE
161118,0,FALSE
161120,0.21,TRUE
161124,1,TRUE
161141,0,FALSE
161156,0,FALSE
161160,0.02,TRUE
161185,0,FALSE
161187,0,FALSE
161190,0,FALSE
161200,0,FALSE
161208,0.1,TRUE
161210,0,FALSE
161211,0,FALSE
161212,0.2,TRUE
161215,0,FALSE
161217,0,FALSE
161218,0,FALSE
161219,0.15,TRUE
161223,0,FALSE
161224,0,FALSE
161239,0.07,TRUE
161240,0,FALSE
161243,0,FALSE
161246,0,FALSE
161255,0,FALSE
161256,0,FALSE
161257,0,FALSE
161261,0,FALSE
161265,0.04,TRUE
161291,0,FALSE
161293,0,FALSE
161318,0,FALSE
161321,0.03,TRUE
161325,1,TRUE
161335,0,FALSE
161343,0.05,TRUE
161346,0.51,TRUE
161362,0,FALSE
161392,0,FALSE
161401,0,FALSE
161418,0,FALSE
161425,0,FALSE
161431,0.2,TRUE
161434,0,FALSE
161438,0,FALSE
161439,0,FALSE
161447,0,FALSE
161458,0,FALSE
161463,0,FALSE
161471,0,FALSE
161476,0.4,TRUE
161522,0,FALSE
161524,0,FALSE
161527,0,FALSE
161551,0,FALSE
161573,0,FALSE
161584,0,FALSE
161588,0.12,TRUE
161590,0,FALSE
161609,0,FALSE
161618,0,FALSE
161639,0,FALSE
161655,0,FALSE
161666,0,FALSE
161668,0,FALSE
161672,0.05,TRUE
161691,0.26,TRUE
161692,0,FALSE
161714,0.07,TRUE
161720,0,FALSE
161721,0,FALSE
161724,0,FALSE
161730,0.04,TRUE
161767,0,FALSE
161777,0.15,TRUE
161784,0,FALSE
161791,0,FALSE
161792,0,FALSE
161798,0,FALSE
161821,0,FALSE
161823,0,FALSE
161826,0,FALSE
161827,0,FALSE
161836,0,FALSE
161839,0,FALSE
161841,0,FALSE
161843,0,FALSE
161848,0,FALSE
161858,0,FALSE
161866,0,FALSE
161868,0.6,TRUE
161870,0.1,TRUE
161871,0,FALSE
161885,0,FALSE
161886,0,FALSE
161894,0,FALSE
161923,0,FALSE
161925,0,FALSE
161928,0,FALSE
161931,0,FALSE
161935,0.2,TRUE
161938,0,FALSE
161940,0,FALSE
161943,0,FALSE
161945,0,FALSE
161953,0,FALSE
161955,0,FALSE
161956,0,FALSE
161961,0,FALSE
161963,0,FALSE
161964,0,FALSE
161969,0,FALSE
161970,0.2,TRUE
161977,0,FALSE
161979,0.2,TRUE
161980,0.06,TRUE
161986,0,FALSE
161987,0,FALSE
161989,0.06,TRUE
161990,0,FALSE
161995,0,FALSE
161997,0,FALSE
161998,0,FALSE
162007,0,FALSE
162008,0.1,TRUE
162009,0,FALSE
162014,0.05,TRUE
162017,0,FALSE
162023,0,FALSE
162026,0,FALSE
162027,0,FALSE
162028,0.4,TRUE
162029,0,FALSE
162030,0,FALSE
162036,0.1,TRUE
162038,0,FALSE
162042,0,FALSE
162045,0,FALSE
162046,0,FALSE
162052,0.05,TRUE
162054,0,FALSE
162064,0,FALSE
162067,0.15,TRUE
162068,0,FALSE
162070,0,FALSE
162072,0,FALSE
162077,0,FALSE
162078,0,FALSE
162079,0,FALSE
162086,0,FALSE
162094,0,FALSE
162096,0,FALSE
162100,0,FALSE
162103,0,FALSE
162106,0,FALSE
162107,0,FALSE
162113,0,FALSE
162115,0,FALSE
162117,0,FALSE
162119,0.3,TRUE
162120,0,FALSE
162122,0.7,TRUE
162123,0,FALSE
162139,0,FALSE
162164,0,FALSE
162167,0.35,TRUE
162173,0,FALSE
162183,0,FALSE
162186,0,FALSE
162205,0,FALSE
162213,1,TRUE
162221,0,FALSE
162226,0,FALSE
162227,0,FALSE
162230,0,FALSE
162239,0,FALSE
162241,0,FALSE
162242,0.3,TRUE
162245,0,FALSE
162246,0,FALSE
162250,0.15,TRUE
162252,0,FALSE
162271,0,FALSE
162295,0,FALSE
162296,0,FALSE
162297,0.08,TRUE
162303,0.25,TRUE
162304,0,FALSE
162310,0.2,TRUE
162319,0.66,TRUE
162322,0,FALSE
162326,0.4,TRUE
162330,0,FALSE
162341,0,FALSE
162351,0,FALSE
162357,0,FALSE
162358,0.16,TRUE
162362,0,FALSE
162365,0.3,TRUE
162368,0,FALSE
162371,0.4,TRUE
162382,0,FALSE
162387,0.65,TRUE
162388,0,FALSE
162402,0,FALSE
162410,0,FALSE
162413,0.7,TRUE
162417,0,FALSE
162419,0.69,TRUE
162432,0,FALSE
162435,0,FALSE
162445,0,FALSE
162446,0.03,TRUE
162448,0,FALSE
162451,0.26,TRUE
162457,0,FALSE
162464,0,FALSE
162469,0.25,TRUE
162471,0.95,TRUE
162472,0,FALSE
162475,0,FALSE
162477,0,FALSE
162489,0,FALSE
162493,0,FALSE
162497,0,FALSE
162507,0,FALSE
162514,0,FALSE
162518,0,FALSE
162523,1,TRUE
162546,0.2,TRUE
162548,0,FALSE
162549,0,FALSE
162553,0,FALSE
162557,0,FALSE
162558,0.4,TRUE
162563,0.13,TRUE
162569,0,FALSE
162570,0,FALSE
162573,0,FALSE
162582,0,FALSE
162586,0.34,TRUE
162590,0.65,TRUE
162600,0,FALSE
162615,0.43,TRUE
162636,0,FALSE
162637,0,FALSE
162639,0,FALSE
162641,0,FALSE
162654,0,FALSE
162659,0,FALSE
162667,0.8,TRUE
162673,0,FALSE
162678,0,FALSE
162681,1,TRUE
162684,0,FALSE
162688,0,FALSE
162700,0.05,TRUE
162701,0,FALSE
162704,0,FALSE
162706,0,FALSE
162710,0.15,TRUE
162711,0,FALSE
162714,0.3,TRUE
162721,0,FALSE
162730,0,FALSE
162740,0.13,TRUE
162741,0,FALSE
162743,0.25,TRUE
162755,0,FALSE
162759,0,FALSE
162761,0,FALSE
162764,0,FALSE
162768,0,FALSE
162771,0,FALSE
162787,0,FALSE
162797,0,FALSE
162798,0,FALSE
162806,0.15,TRUE
162808,0,FALSE
162809,0.1,TRUE
162811,0,FALSE
162814,0,FALSE
162820,0,FALSE
162822,0.1,TRUE
162825,0,FALSE
162826,0,FALSE
162828,0,FALSE
162829,0,FALSE
162832,0.17,TRUE
162838,0,FALSE
162840,0,FALSE
162843,0,FALSE
162847,0.4,TRUE
162849,0,FALSE
162851,0,FALSE
162859,0,FALSE
162865,0,FALSE
162866,0,FALSE
162870,0,FALSE
162871,0.1,TRUE
162873,0,FALSE
162874,0,FALSE
162877,0,FALSE
162878,0,FALSE
162881,0,FALSE
162884,0,FALSE
162885,0.15,TRUE
162886,0,FALSE
162889,0,FALSE
162897,0,FALSE
162902,0,FALSE
162905,0.25,TRUE
162907,0.45,TRUE
162908,0.03,TRUE
162910,0,FALSE
162911,0,FALSE
162914,0,FALSE
162918,0.03,TRUE
162928,0,FALSE
162931,0,FALSE
162935,0.11,TRUE
162937,0,FALSE
162940,0,FALSE
162943,0.05,TRUE
162951,0,FALSE
162960,0,FALSE
162961,0,FALSE
162962,0,FALSE
162974,0,FALSE
162985,0,FALSE
163000,0,FALSE
163007,0.37,TRUE
163019,1,TRUE
163021,0,FALSE
163027,0,FALSE
163032,0,FALSE
163033,0,FALSE
163049,0,FALSE
163079,0,FALSE
163090,0.6,TRUE
163100,0.07,TRUE
163101,0,FALSE
163107,0,FALSE
163120,0,FALSE
163127,0,FALSE
163130,0,FALSE
163138,0,FALSE
163142,0.14,TRUE
163143,0,FALSE
163145,0,FALSE
163165,0,FALSE
163168,0,FALSE
163187,0,FALSE
163194,0,FALSE
163207,0,FALSE
163211,0,FALSE
163230,0,FALSE
163249,0,FALSE
163250,0,FALSE
163257,0,FALSE
163261,0,FALSE
163298,0,FALSE
163316,0,FALSE
163327,0.1,TRUE
163347,0.3,TRUE
163353,0,FALSE
163364,0.38,TRUE
163391,0,FALSE
163403,0,FALSE
163405,1,TRUE
163406,0,FALSE
163441,0,FALSE
163458,0.1,TRUE
163460,0,FALSE
163461,0,FALSE
163464,0,FALSE
163465,0,FALSE
163467,0,FALSE
163474,0.27,TRUE
163477,0.5,TRUE
163487,0.03,TRUE
163495,0,FALSE
163499,0.3,TRUE
163508,0,FALSE
163521,0,FALSE
163523,0,FALSE
163527,0,FALSE
163542,0.5,TRUE
163546,0,FALSE
163550,0,FALSE
163552,0,FALSE
163559,0,FALSE
163560,0,FALSE
163566,0,FALSE
163567,0,FALSE
163591,0.06,TRUE
163596,0.43,TRUE
163605,0,FALSE
163614,0,FALSE
163616,0.4,TRUE
163625,0,FALSE
163626,0.87,TRUE
163628,0,FALSE
163631,0.73,TRUE
163639,0,FALSE
163641,0,FALSE
163645,0,FALSE
163646,0.6,TRUE
163653,0,FALSE
163654,0,FALSE
163656,0.15,TRUE
163657,0,FALSE
163658,0,FALSE
163685,0,FALSE
163690,0.09,TRUE
163696,0,FALSE
163699,0.2,TRUE
163705,0,FALSE
163717,0,FALSE
163722,0,FALSE
163723,0,FALSE
163725,0,FALSE
163738,0,FALSE
163741,0,FALSE
163753,0,FALSE
163755,0,FALSE
163761,0,FALSE
163763,0,FALSE
163765,0,FALSE
163775,0,FALSE
163778,0,FALSE
163781,0,FALSE
163782,0,FALSE
163787,0,FALSE
163791,0,FALSE
163792,0,FALSE
163794,0,FALSE
163795,0,FALSE
163799,0,FALSE
163800,0.11,TRUE
163801,0,FALSE
163805,0,FALSE
163816,0,FALSE
163878,0,FALSE
163889,0,FALSE
163894,0.5,TRUE
163905,0.04,TRUE
163915,0,FALSE
163921,0,FALSE
163935,0,FALSE
163946,0,FALSE
163957,0.8,TRUE
163960,0,FALSE
163969,0.46,TRUE
163981,0,FALSE
163982,0,FALSE
163988,0,FALSE
163989,0,FALSE
163991,0,FALSE
163993,0,FALSE
164006,0,FALSE
164013,0.7,TRUE
164014,1,TRUE
164016,0,FALSE
164022,0,FALSE
164024,0,FALSE
164030,0,FALSE
164046,0,FALSE
164048,0,FALSE
164053,0,FALSE
164056,0,FALSE
164062,0.12,TRUE
164064,0,FALSE
164066,0.45,TRUE
164067,0,FALSE
164069,0,FALSE
164077,0,FALSE
164079,0,FALSE
164093,0.7,TRUE
164096,0,FALSE
164105,0,FALSE
164111,0,FALSE
164114,0,FALSE
164119,0,FALSE
164121,0,FALSE
164124,0,FALSE
164127,0,FALSE
164128,0,FALSE
164137,0,FALSE
164138,0,FALSE
164139,0.8,TRUE
164140,0.01,TRUE
164143,0.6,TRUE
164158,0,FALSE
164177,0.35,TRUE
164183,0,FALSE
164185,0,FALSE
164196,0,FALSE
164198,0.05,TRUE
164209,0.3,TRUE
164210,0,FALSE
164214,0,FALSE
164242,0,FALSE
164250,0,FALSE
164255,0,FALSE
164256,0.02,TRUE
164267,0,FALSE
164268,0,FALSE
164271,0,FALSE
164273,0,FALSE
164277,0,FALSE
164279,0,FALSE
164282,1,TRUE
164283,0,FALSE
164287,0,FALSE
164289,0,FALSE
164293,0,FALSE
164305,0.54,TRUE
164332,0.5,TRUE
164333,0,FALSE
164338,0,FALSE
164349,0.7,TRUE
164350,0,FALSE
164351,0.38,TRUE
164359,0,FALSE
164362,0,FALSE
164367,0,FALSE
164371,0,FALSE
164374,0,FALSE
164383,0,FALSE
164390,0,FALSE
164398,0.66,TRUE
164413,0,FALSE
164416,0,FALSE
164421,0.2,TRUE
164422,0,FALSE
164425,0,FALSE
164435,0.73,TRUE
164436,0,FALSE
164437,0,FALSE
164447,0.37,TRUE
164452,0,FALSE
164457,0,FALSE
164459,0,FALSE
164467,0,FALSE
164471,0,FALSE
164475,0,FALSE
164476,0,FALSE
164484,0,FALSE
164493,0,FALSE
164510,0.1,TRUE
164513,0,FALSE
164517,0.75,TRUE
164527,0,FALSE
164534,0.52,TRUE
164535,0.33,TRUE
164537,0,FALSE
164540,0,FALSE
164542,0,FALSE
164545,0,FALSE
164551,0,FALSE
164558,0.18,TRUE
164560,0.76,TRUE
164565,0,FALSE
164567,0,FALSE
164568,0,FALSE
164570,0,FALSE
164572,0,FALSE
164576,0,FALSE
164579,0,FALSE
164586,0,FALSE
164592,0,FALSE
164595,0,FALSE
164610,0,FALSE
164617,0.06,TRUE
164620,0.7,TRUE
164655,0,FALSE
164657,0,FALSE
164660,0,FALSE
164663,0,FALSE
164683,0,FALSE
164686,0,FALSE
164711,0,FALSE
164714,0,FALSE
164715,0.34,TRUE
164732,0.3,TRUE
164741,0.3,TRUE
164745,0.1,TRUE
164746,0,FALSE
164755,0,FALSE
164756,0.22,TRUE
165053,0.03,TRUE
165364,0,FALSE
165367,0.43,TRUE
165385,0,FALSE
165388,0,FALSE
165409,0,FALSE
165448,0,FALSE
165472,0,FALSE
165526,0.15,TRUE
165528,0,FALSE
165531,0,FALSE
165542,0,FALSE
165547,0,FALSE
165552,0,FALSE
165553,0,FALSE
165556,0.1,TRUE
165567,0.12,TRUE
165568,0,FALSE
165569,0.06,TRUE
165580,0.5,TRUE
165592,0,FALSE
165599,0,FALSE
165622,0,FALSE
165624,0,FALSE
165628,0,FALSE
165632,0.15,TRUE
165634,0.05,TRUE
165643,0,FALSE
165651,0.8,TRUE
165656,0,FALSE
165664,0,FALSE
165678,0,FALSE
165680,0,FALSE
165701,0,FALSE
165709,0.26,TRUE
165711,0,FALSE
165715,0,FALSE
165737,0,FALSE
165743,0.1,TRUE
165747,0,FALSE
165755,0,FALSE
165757,0,FALSE
165769,0.41,TRUE
165793,0,FALSE
165809,0,FALSE
165836,0,FALSE
165839,0,FALSE
165847,0,FALSE
165867,0,FALSE
165871,0,FALSE
165880,0,FALSE
165918,0,FALSE
165921,0,FALSE
165923,0,FALSE
165926,0,FALSE
165927,0,FALSE
165930,0,FALSE
165938,0,FALSE
166234,0.05,TRUE
166275,0,FALSE
166319,0.2,TRUE
166337,0,FALSE
166342,0,FALSE
166355,0,FALSE
166358,0,FALSE
166359,0.07,TRUE
166383,0,FALSE
166393,0,FALSE
166394,0,FALSE
166404,0,FALSE
166411,0,FALSE
166414,0,FALSE
166417,0,FALSE
166428,0,FALSE
166436,0,FALSE
166439,0.05,TRUE
166445,0,FALSE
166447,0,FALSE
166451,0,FALSE
166457,0,FALSE
166458,0.5,TRUE
166459,0,FALSE
166460,0,FALSE
166462,0,FALSE
166467,0,FALSE
166475,0,FALSE
166496,0,FALSE
166499,0,FALSE
166505,0,FALSE
166516,0,FALSE
166522,0.6,TRUE
166559,0,FALSE
166593,0,FALSE
166613,0.86,TRUE
166622,0.07,TRUE
166625,0.07,TRUE
167104,0,FALSE
167117,0.4,TRUE
167167,0,FALSE
167650,0,FALSE
168218,0,FALSE
168243,0,FALSE
170732,0,FALSE
170735,0,FALSE
170752,0,FALSE
170777,0,FALSE
170779,0,FALSE
170833,0,FALSE
170838,0,FALSE
170907,0,FALSE
170914,0,FALSE
170922,,TRUE
170935,0,FALSE
170956,0,FALSE
170961,0.83,TRUE
170974,0,FALSE
170975,,TRUE
170977,0,FALSE
170982,0.1,TRUE
170984,,TRUE
170986,0,FALSE
170987,,TRUE
171004,,TRUE
171007,,TRUE
171012,,TRUE
171019,0.09,TRUE
171023,,TRUE
171026,,TRUE
171063,0,FALSE
171067,0,FALSE
171070,0,FALSE
171072,0.1,TRUE
171073,,TRUE
171088,0,FALSE
171096,0,FALSE
171099,,TRUE
171116,0.4,TRUE
171122,0,FALSE
171126,0,FALSE
171127,0.15,TRUE
171128,0,FALSE
171129,0,FALSE
171133,,TRUE
171145,0.2,TRUE
171153,0,FALSE
171157,,TRUE
171169,0,FALSE
171172,0,FALSE
171177,,TRUE
171197,,TRUE
171200,0,FALSE
171201,1,TRUE
171211,0,FALSE
171215,0,FALSE
171220,0,FALSE
171257,,TRUE
171262,0,FALSE
171272,0,FALSE
171273,0,FALSE
171281,0,FALSE
171283,1,TRUE
171284,0,FALSE
171303,0,FALSE
171308,0.12,TRUE
171310,,TRUE
171326,,TRUE
171330,,TRUE
171333,0,FALSE
171336,,TRUE
171340,0,FALSE
171345,0,FALSE
171347,0,FALSE
171350,1,TRUE
171363,0,FALSE
171364,,TRUE
171374,,TRUE
171379,,TRUE
171380,1,TRUE
171382,0,FALSE
171385,0,FALSE
171386,1,TRUE
171387,,TRUE
171391,0.05,TRUE
171397,0,FALSE
171400,0,FALSE
171406,0,FALSE
171412,0,FALSE
171434,,TRUE
171436,0,FALSE
171439,0,FALSE
171442,0,FALSE
171449,0,FALSE
171458,0,FALSE
171481,0,FALSE
171482,0,FALSE
171486,0.85,TRUE
171501,0,FALSE
171525,0,FALSE
171528,,TRUE
171529,0,FALSE
171530,0,FALSE
171535,,TRUE
171537,0,FALSE
171542,,TRUE
171553,0,FALSE
171557,1,TRUE
171561,0.1,TRUE
171568,,TRUE
171573,0.15,TRUE
171580,,TRUE
171583,0,FALSE
171606,0.48,TRUE
171609,0,FALSE
171611,,TRUE
171615,0,FALSE
171616,0,FALSE
171628,,TRUE
171636,,TRUE
171637,0,FALSE
171642,0,FALSE
171643,,TRUE
171644,0,FALSE
171647,0,FALSE
171670,,TRUE
171672,,TRUE
171673,0,FALSE
171677,0,FALSE
171680,0,FALSE
171687,,TRUE
171698,0,FALSE
171713,,TRUE
171715,0,FALSE
171717,0,FALSE
171719,0,FALSE
171720,,TRUE
171726,0,FALSE
171727,,TRUE
171728,0,FALSE
171733,0,FALSE
171734,0,FALSE
171740,,TRUE
171741,0,FALSE
171742,0,FALSE
171744,,TRUE
171755,0,FALSE
171760,,TRUE
171765,0,FALSE
171775,0,FALSE
171779,,TRUE
171783,0,FALSE
171784,0.11,TRUE
171796,0,FALSE
171813,0,FALSE
171830,0,FALSE
171839,0,FALSE
171840,0,FALSE
171848,0,FALSE
171851,0.5,TRUE
171852,0.1,TRUE
171853,0.06,TRUE
171859,0,FALSE
171861,0,FALSE
171863,0,FALSE
171864,0.24,TRUE
171866,0.1,TRUE
171881,0,FALSE
171882,0,FALSE
171883,0.05,TRUE
171885,0,FALSE
171892,0.28,TRUE
171893,0.16,TRUE
171896,0.04,TRUE
171897,0,FALSE
171898,0,FALSE
171901,0,FALSE
171905,0,FALSE
171906,0,FALSE
171910,0,FALSE
171912,0,FALSE
171914,0,FALSE
171916,0.05,TRUE
171918,0.2,TRUE
171920,0,FALSE
171924,0,FALSE
171925,0.34,TRUE
171929,0.1,TRUE
171931,0,FALSE
171937,0,FALSE
171941,0,FALSE
171943,0,FALSE
171944,0,FALSE
171946,1,TRUE
171952,0,FALSE
171956,0.25,TRUE
171960,0,FALSE
171963,0,FALSE
171965,0,FALSE
171968,0,FALSE
171972,0,FALSE
171974,0,FALSE
171978,0,FALSE
171979,0,FALSE
171982,0,FALSE
171993,0,FALSE
171998,0,FALSE
172001,0.42,TRUE
172002,0,FALSE
172003,0,FALSE
172004,0,FALSE
172005,0,FALSE
172006,0,FALSE
172012,0,FALSE
172019,0,FALSE
172028,0,FALSE
172031,1,TRUE
172049,0.2,TRUE
172054,0,FALSE
172072,0,FALSE
172080,0,FALSE
172084,0,FALSE
172090,0,FALSE
172092,0,FALSE
172100,0,FALSE
172103,0,FALSE
172113,0.16,TRUE
172122,0.5,TRUE
172123,0.15,TRUE
172128,0.25,TRUE
172171,0,FALSE
172175,0.05,TRUE
172177,0.1,TRUE
172184,0,FALSE
172189,0,FALSE
172193,1,TRUE
172198,0,FALSE
172199,0,FALSE
172203,0,FALSE
172207,0.25,TRUE
172208,0.43,TRUE
172210,0,FALSE
172220,0.05,TRUE
172222,0.05,TRUE
172231,0,FALSE
172243,0,FALSE
172245,0.35,TRUE
172246,0.11,TRUE
172247,0,FALSE
172253,0,FALSE
172259,0.06,TRUE
172262,0,FALSE
172263,0,FALSE
172278,0.06,TRUE
172284,0,FALSE
172301,0.08,TRUE
172303,0,FALSE
172318,0,FALSE
172326,0.2,TRUE
172335,0,FALSE
172344,0.09,TRUE
172345,0.08,TRUE
172353,0,FALSE
172355,0,FALSE
172358,0,FALSE
172360,0,FALSE
172362,0,FALSE
172364,0,FALSE
172365,0,FALSE
172368,0,FALSE
172370,0,FALSE
172372,0,FALSE
172376,0.36,TRUE
172379,0,FALSE
172384,0,FALSE
172385,0,FALSE
172386,0,FALSE
172391,0,FALSE
172395,0,FALSE
172400,0,FALSE
172407,0,FALSE
172436,0.25,TRUE
172438,0,FALSE
172439,0,FALSE
172441,0,FALSE
172442,0,FALSE
172443,0,FALSE
172445,0,FALSE
172451,0,FALSE
172454,0,FALSE
172455,0.7,TRUE
172458,0,FALSE
172462,0,FALSE
172467,0,FALSE
172468,0,FALSE
172471,0,FALSE
172473,0,FALSE
172475,0.38,TRUE
172483,0,FALSE
172488,0.05,TRUE
172498,0.33,TRUE
172515,0,FALSE
172521,0.02,TRUE
172537,0,FALSE
172540,0.05,TRUE
172541,0.18,TRUE
172543,0.05,TRUE
172545,0.05,TRUE
172546,0,FALSE
172548,0,FALSE
172549,0,FALSE
172557,0.01,TRUE
172570,0.08,TRUE
172578,0.2,TRUE
172585,0,FALSE
172590,0.53,TRUE
172591,0.01,TRUE
172596,0.13,TRUE
172598,0.52,TRUE
172599,0,FALSE
172610,0,FALSE
172611,0,FALSE
172612,0,FALSE
172620,1,TRUE
172623,0,FALSE
172633,0.13,TRUE
172634,0,FALSE
172640,0,FALSE
172644,0,FALSE
172647,0,FALSE
172661,0,FALSE
172663,0.14,TRUE
172664,0,FALSE
